category,company,GUI,boss,shop_name,shop_admin,address,tel
"廚房,生活雜貨與文具用品",源洋股份有限公司,43344027,高天明,封,高大偉,114 Taiwan 台北市內湖區新湖二路172號5樓,0800-316168
"廚房,生活雜貨與文具用品",新泰自在坊企業社,47662830,曾怡誠,自在坊,曾怡誠,830 Taiwan 高雄市鳳山區保華二路365號,0912-997333
"廚房,生活雜貨與文具用品",鴻邦開發有限公司,24640842,李湘輝,家有貴婦,王蘭芳,326 Taiwan 桃園市楊梅區楊湖路一段773巷62弄48號,03-4780891
"廚房,生活雜貨與文具用品",輝珍商行,21586984,鍾明輝,快樂屋,鍾明輝（電話接聽時間：週15上班日，盡量早上9:00~11:30撥打，方便為您服務下午出貨時間較不便）,260 Taiwan 宜蘭縣宜蘭市軍民路1之39號1樓,0932554711
"廚房,生活雜貨與文具用品",寰宇生活科技有限公司,24961652,羅美花,SHOPPINESS,黃莉婷,110 Taiwan 台北市信義區永吉路120巷49號3樓,02-27652448
"廚房,生活雜貨與文具用品",徐永模(個人),徐永模,黑蒜職人,徐永模,710 Taiwan 台南市永康區東橋二街97巷16號,0921026425,聯絡店家
"廚房,生活雜貨與文具用品",典邑科技有限公司,80415282,陳品禎,HOMY家居精品生活館,陳品禎,330 Taiwan 桃園市桃園區敬三街5號7樓,03-2160393
"廚房,生活雜貨與文具用品",蘿德創意有限公司,54365060,潘鴻政,i cure,陳思穎,103 Taiwan 台北市大同區重慶北路三段243巷21號,02-27373168
"廚房,生活雜貨與文具用品",緹娜嚴選必屬精品店,34762219,周慶燾,緹娜嚴選 tinaestore,may,112 Taiwan 台北市北投區同德街38號5樓,0976940799
"廚房,生活雜貨與文具用品",霈昌有限公司,42776216,張文玲,和雅屋,張益誠,500 Taiwan 彰化縣彰化市彰草路45巷2之11號1樓,04-7521398
"廚房,生活雜貨與文具用品",鑫隆企業社,34979060,黃哲三,有感良品,小幫手,600 Taiwan 嘉義市西區永吉四街20巷9號,05-231-8711
"廚房,生活雜貨與文具用品",佰勳股份有限公司,28875361,蔣秀玲,佰勳烘焙包裝材料,劉言盛,412 Taiwan 台中市大里區爽文路797號,04-24071100
"廚房,生活雜貨與文具用品",花仙子企業股份有限公司,07708830,蔡心心,花仙子,花仙子,103 Taiwan 台北市大同區承德路三段230號13樓,02-25924192
"廚房,生活雜貨與文具用品",何瑪貿易企業有限公司,54905377,何品廉,HOMA彩色廚房,邱小如,436 Taiwan 台中市清水區五權路239號,04-26282833
"廚房,生活雜貨與文具用品",勝友文創實業有限公司,45909034,李淑照,勝友文創實業有限公司,李淑照,220 Taiwan 新北市板橋區縣民大道二段110號2樓,0937-686048
"廚房,生活雜貨與文具用品",黃國榮(個人),黃國榮,創意科技坊,黃國榮,110 Taiwan 台北市信義區大道路65巷5號2樓,0937-502236,聯絡店家
"廚房,生活雜貨與文具用品",青松國際貿易有限公司,24652641,陳俞帆,AOMATSU,謝雅鈴,510 Taiwan 彰化縣員林鎮員集路二段389巷29號,04-8383426
"廚房,生活雜貨與文具用品",好家庭興業有限公司,09482892,王美麗,GoodFamily,陳立,231 Taiwan 新北市新店區中正路497巷2號1樓,02-22180336
"廚房,生活雜貨與文具用品",一桌美好生活創意工作室,41389477,劉于凡,一桌美好,劉于凡,251 Taiwan 新北市淡水區文化路63號12樓之8,0920-700160
"廚房,生活雜貨與文具用品",李魁翊(個人),李魁翊,JP生活嚴選,李魁翊,103 Taiwan 台北市大同區華陰街88號,0910-084068,聯絡店家
"廚房,生活雜貨與文具用品",億杉有限公司,12850646,黃淳鍾,易利裝生活五金,張益維,503 Taiwan 彰化縣花壇鄉口庄街101巷16弄61號,04-7863308
"廚房,生活雜貨與文具用品",穩菖實業社,38501898,林荷薰,Huku Pradera,COOKIE,104 Taiwan 台北市中山區建國北路二段85號5樓,02-25010679
"廚房,生活雜貨與文具用品",李政峰(個人),李政峰,阿峰商號,李政峰,111 Taiwan 台北市士林區中山北路六段161號2樓之4,0936-898383,聯絡店家
"廚房,生活雜貨與文具用品",聖莎琳國際有限公司,53807686,陳美伶,古夜天工坊,盧玉菁,606 Taiwan 嘉義縣中埔鄉富收村頂中下街6鄰74號,05-2305878
"廚房,生活雜貨與文具用品",傑爾富貿易有限公司,89798465,光祺,4U4U,Elaine,220 Taiwan 新北市板橋區雙十路二段6之10號7樓,02-22555711
"廚房,生活雜貨與文具用品",林文俐(個人),林文俐,小熊日常精選衣飾雜貨,林文俐,110 Taiwan 台北市信義區仁愛路四段496巷15號1樓,0937-918390,聯絡店家
"廚房,生活雜貨與文具用品",字由字在文化事業有限公司,45896740,黃玲蓉,海報皇后的店,林湋峸,708 Taiwan 台南市安平區健康三街602號1樓,0935-860795
"廚房,生活雜貨與文具用品",森羅國際有限公司,42755958,魏無極,GOLDCREST,魏無極,302 Taiwan 新竹縣竹北市嘉豐九路12號,03-6670979
"廚房,生活雜貨與文具用品",艾享創意有限公司,53328763,王昱棠,今治織上,莊雅方,105 Taiwan 台北市松山區民族東路666號1樓,02-27188529
"廚房,生活雜貨與文具用品",珠友文化事業有限公司,97215267,林尚裕,珠友文化,珠友文化,632 Taiwan 雲林縣虎尾鎮埒內里507號,05-6221666
"廚房,生活雜貨與文具用品",頑寶實業社,41350803,潘麒翔,頑寶Rainbow,頑寶小編,801 Taiwan 高雄市前金區中山一路11號地下一層R9之05,07-2819087
"廚房,生活雜貨與文具用品",史代新股份有限公司,84466797,蘇源成,史代新文具,吳雅蕙,114 Taiwan 台北市內湖區內湖路一段88號3樓,02-27975969
"廚房,生活雜貨與文具用品",鴻翊聯合股份有限公司,24455901,林士傑,得意廚房,小幫手b,105 Taiwan 台北市松山區敦化南路一段21號4樓之3,02-25777288
"廚房,生活雜貨與文具用品",蘇田田(個人),蘇田田,4D Pocket 居家生活館,蘇田田,406 Taiwan 台中市北屯區軍福七路168號5樓之3,0958-818455,聯絡店家
"廚房,生活雜貨與文具用品",慢活屋有限公司,45882443,劉晏通,慢活屋,劉晏通,406 Taiwan 台中市北屯區熱河路三段150號,0921770470
"廚房,生活雜貨與文具用品",品鮮有限公司,54305818,劉奕鋆,全永聚淨水系列,劉奕鋆,334 Taiwan 桃園市八德區義勇街37號,03-3770178
"廚房,生活雜貨與文具用品",益昌建材行,04756751,凌成益,YCDIY電動工具五金百貨,凌國原,105 Taiwan 台北市松山區民生東路五段262號,02-27652292
"廚房,生活雜貨與文具用品",台灣樂天市場股份有限公司,28847204,小林正忠,特福旗艦館,葉小姐,104 Taiwan 台北市中山區民生東路三段49號11樓,02-89352255
"廚房,生活雜貨與文具用品",蔡馥薇(個人),蔡馥薇,樂芙羊,蔡馥薇,744 Taiwan 台南市新市區中山路175之1號,06-5999799,聯絡店家
"廚房,生活雜貨與文具用品",印紅什堂有限公司,28449418,卓宗興,小印紅鹿,小印紅鹿,235 Taiwan 新北市中和區中和路390號12樓之2,02-29299860
"廚房,生活雜貨與文具用品",佑瑄有限公司,16651892,許嘉,大墩生活館,許嘉,408 Taiwan 台中市南屯區大墩南路396號,04-24717333
"廚房,生活雜貨與文具用品",王凱娳(個人),王凱娳,樸石園,王凱娳,338 Taiwan 桃園市蘆竹區奉化路104巷45弄20號7樓,0955-154477,聯絡店家
"廚房,生活雜貨與文具用品",元艇企業有限公司,89657057,蔡進興,HOME WORKING,蔡政育,411 Taiwan 台中市太平區環太東路210號,04-23918889
"廚房,生活雜貨與文具用品",營鏹有限公司,54816712,林來好,營鏹衛浴,杜小姐,401 Taiwan 台中市東區樂業路311巷14號,04-22135110
"廚房,生活雜貨與文具用品",洗樂適股份有限公司,24227718,陳科家,凱撒衛浴暢貨中心,蓉蓉,106 Taiwan 台北市大安區安和路二段23巷11號,02-27046992
"廚房,生活雜貨與文具用品",台灣樂天市場股份有限公司,28847204,小林正忠,3M居家旗艦館,張瑀珈,104 Taiwan 台北市中山區民生東路三段49號11樓,04-24651177
"廚房,生活雜貨與文具用品",林芃逸(個人),林芃逸,普萊森特Pleasant,陳萱萱,413 Taiwan 台中市霧峰區民生路172之16號,0920-488238,聯絡店家
"廚房,生活雜貨與文具用品",福璟國際有限公司,28921772,吳泓霖,Metart形而上,福璟國際有限公司,220 Taiwan 新北市板橋區成都街76號,02-29510176
"廚房,生活雜貨與文具用品",貝如家企業,42181524,孫正倫,免治小白鯨,孫正倫,320 Taiwan 桃園市中壢區興農路53號1樓,0938-541968
"廚房,生活雜貨與文具用品",賴靜怡(個人),賴靜怡,佳冠居家館,賴靜怡,235 Taiwan 新北市中和區景新街10號,0958-761122,聯絡店家
"廚房,生活雜貨與文具用品",25112805,柳芝伊,大頭妹愛玩毛線,柳芝伊,108 Taiwan 台北市萬華區中華路二段504巷9號12樓,0937-819340,聯絡店家
"廚房,生活雜貨與文具用品",寶隆生活商貿科技股份有限公司,89737545,周紋君,寶淨PURELIFE,MANDY CHEN,238 Taiwan 新北市樹林區俊英街200號2樓,02-26758099
"廚房,生活雜貨與文具用品",川山企業股份有限公司,97296036,白木水,川山KAWAYAMA,許家芳,114 Taiwan 台北市內湖區新湖一路139號5樓,02-87921859
"廚房,生活雜貨與文具用品",達鍶股份有限公司,42678714,胡秀美,繽紛樂COLOR FUN,吳小姐,408 Taiwan 台中市南屯區楓和路679號1樓,04-24793497
"廚房,生活雜貨與文具用品",台灣樂天市場股份有限公司,28847204,小林正忠,康寧CORELLE旗艦館,張瑀珈,104 Taiwan 台北市中山區民生東路三段49號11樓,04-24651177
"廚房,生活雜貨與文具用品",黃裕雄(個人),黃裕雄,晴子小舖,黃裕雄,242 Taiwan 新北市新莊區建中街32巷20號之1,0989-012810,聯絡店家
"廚房,生活雜貨與文具用品",富樂夢股份有限公司,68678247,沈蔡來順,FLOMO富樂夢,富樂夢安心文具,829 Taiwan 高雄市湖內區中山路二段42號,07-6996175
"廚房,生活雜貨與文具用品",百倉鴻業有限公司,45036355,蕭建福,百倉日本舖,蕭建福,104 Taiwan 台北市中山區德惠街77號,02-25867797
"廚房,生活雜貨與文具用品",樂活趣企業社,49651964,陳霈瑜,樂活趣,Amie Chen,333 Taiwan 桃園市龜山區大同路370號5樓,03-2552288
"廚房,生活雜貨與文具用品",頡燦有限公司,53379256,李蒼柏,漫生活居家小舖,sls,505 Taiwan 彰化縣鹿港鎮福興鄉同安村員鹿路一段377巷36弄89號,04-7707758
"廚房,生活雜貨與文具用品",侯祐豪(個人),侯祐豪,博雅軒墨水筆工作室,侯祐豪,403 Taiwan 台中市西區華美街38號1樓,0905-057936,聯絡店家
"廚房,生活雜貨與文具用品",伊遠慶(個人),伊遠慶,GINGER,曾稚芳,710 Taiwan 台南市永康區中華二路358巷10號11樓之5,06-3125426,聯絡店家
"廚房,生活雜貨與文具用品",守汝有限公司,60261295,陳滄閔,曙嘻 sooth,店長大人,403 Taiwan 台中市西區公益北街33號1樓,0906-007976
"廚房,生活雜貨與文具用品",楊智皓(個人),楊智皓,珍錫,楊智皓,402 Taiwan 台中市南區復興路三段362號R12之13,04-22246709,聯絡店家
"廚房,生活雜貨與文具用品",君康事業有限公司,60234381,袁小鳳,足吸珪藻土浴墊,君康事業有限公司,420 Taiwan 台中市豐原區豐勢路一段432號2樓,04-2513-2266
"廚房,生活雜貨與文具用品",可樂米國際有限公司,54845505,李汶諭,Mycolor,李汶諭,238 Taiwan 新北市樹林區西圳街一段165巷20弄10號1樓,02-26807192
"廚房,生活雜貨與文具用品",余美湄(個人),余美湄,妮可潔生活館,余美湄,330 Taiwan 桃園市桃園區國際路一段386巷23弄10號,0927-789662,聯絡店家
"廚房,生活雜貨與文具用品",洋豐股份有限公司,80239589,江孝宏,妙煮婦 MASTERWOK,黃大勇,234 Taiwan 新北市永和區保生路1號8樓,02-22327258
"廚房,生活雜貨與文具用品",新儀國際有限公司,46399072,王雅儀,SUNYI,王雅儀,112 Taiwan 台北市北投區石牌路一段39巷70弄9號3樓,02-25428581
"廚房,生活雜貨與文具用品",聯盟文具行,36476697,陳國豪,聯盟文具,陳宥熙,320 Taiwan 桃園市中壢區龍岡路三段301號,03-4503135
"廚房,生活雜貨與文具用品",鉑晶國際開發有限公司,54853764,郭文正,鉑晶國際生活館,李佩珊,244 Taiwan 新北市林口區文林六街62巷50之1號,02-26084181
"廚房,生活雜貨與文具用品",雅士達有限公司,13092636,黃麗錐,小朋友上學趣,郭耀文,220 Taiwan 新北市板橋區文聖街211號B1,02-82581431
花與園藝,夏江有限公司,53184246,吳俊邦,灑水達人,吳俊邦,241 Taiwan 新北市三重區重陽路3段5巷8弄12號3樓,0936-131610
花與園藝,蔬菜之家園藝資材行,10949094,柯淑妹,蔬菜之家,柯淑妹,508 Taiwan 彰化縣和美鎮和厝路二段233之1號,04-7561024
花與園藝,靖達生物科技股份有限公司,53545038,封安宣,囍艷 靖達生技,游文娟,268 Taiwan 宜蘭縣五結鄉利工一路二段116巷3號,039-906002
花與園藝,台和園藝企業股份有限公司,31215575,張維斌,iGarden 花寶愛花園,台和園藝企業股份有限公司,111 Taiwan 台北市士林區中正路104巷1弄2號,02-28313086
花與園藝,怡馨緣茶花莊,25743090,吳富馨,怡馨緣茶花莊,吳宗隆,606 Taiwan 嘉義縣中埔鄉富收村12鄰庄內35之7號,0933-280233
花與園藝,王文超(個人),王文超,廣田浮水耕作,王文超,234 Taiwan 新北市永和區環河西路一段59號,0981372102,聯絡店家
花與園藝,鄭秦和(個人),鄭秦和,Yi Ying,鄭秦和,545 Taiwan 南投縣埔里鎮三勰路21之2號,0921-300397,聯絡店家
花與園藝,石花花藝工作室,38560761,石仁傑,SFLOWER石花藝,Jason,104 Taiwan 台北市中山區明水路575號B1,02-85097627
花與園藝,張明凱(個人),張明凱,NUMBER 8 SHOP,張明凱,717 Taiwan 台南市仁德區仁中二街9號,0980-661520,聯絡店家
花與園藝,陳怡君(個人),陳怡君,大手療癒盆栽雜貨,陳怡君,523 Taiwan 彰化縣埤頭鄉崙子南路30號,0982607896,聯絡店家
寵物用品,黃金約櫃行銷有限公司,53110152,毛雲芳,ayumi愛犬生活-寵物精品館,MO姐,106 Taiwan 台北市大安區和平東路三段20號8樓,02-27399663
寵物用品,逗奇國際有限公司,28928297,陳又綸,逗奇寵物創意生活館,逗奇寵物創意小幫手,106 Taiwan 台北市大安區光復南路346巷22號1樓,02-27515277
寵物用品,沛德奧股份有限公司,28173642,林宜忠,沛德奧,黃資閔,234 Taiwan 新北市永和區保生路22巷1號,02-29276439
寵物用品,辰銘企業社,00244701,張銘仁,小樂寵,Vic Chang,807 Taiwan 高雄市三民區正忠路269之1號17樓之1,0906352255
寵物用品,旺咪寶企業有限公司,53125535,盧品婕,汪咪堡寵物健康生活館,汪咪堡寵物健康生活館,104 Taiwan 台北市中山區渭水路24號2樓,02-27817789
寵物用品,价徠股份有限公司,29069816,遲世春,Good Puppy 寵物精品,Sabrina Yu,105 Taiwan 台北市松山區南京東路四段93號3樓,02-27122771
寵物用品,米古寵物生活館,26939157,陳若鈴,Mi Gu寵物生活館,Vivian,510 Taiwan 彰化縣員林鎮育英路140巷115號1樓,0978-756099
寵物用品,密斯朵寵物館,45839143,林正紳,MR.DOG密斯朵寵物用品,林正紳,407 Taiwan 台中市西屯區西屯路二段上石南二巷2之1號,04-27015907
寵物用品,惠源寵物有限公司,54593563,王偉,倍特賣,BEST-MY,220 Taiwan 新北市板橋區南雅西路二段180巷38之2號,0800-666199
寵物用品,水族達人器材行,45263061,張玉琴,水族達人,水族達人,640 Taiwan 雲林縣斗六市西平路780巷191號,0988250838
寵物用品,黃睦淯(個人),99999999,黃睦淯,柴的犬食堂,黃睦淯,110 Taiwan 台北市信義區信義路五段150巷315弄7號2樓,02-2722-3350
寵物用品,四隻腳有限公司,28225732,王詩楓,SofyDOG,SofyDOG,104 Taiwan 台北市中山區長春路348之4號3樓,02-2518-1777
寵物用品,菘葆企業有限公司,54126815,方家慶,凱莉小舖,凱莉小舖66號,427 Taiwan 台中市潭子區福林路一段122之1號,04-25370666
寵物用品,松靖國際股份有限公司,84101621,鄭謙和,Puppy Castle 帕彼創意寵物生活館,鄭惠文,221 Taiwan 新北市汐止區康寧街169巷27號13樓之1,0800-588679
寵物用品,傑安答國際有限公司,24218886,楊川岳,倆寶貝精品館,陳小姐,402 Taiwan 台中市南區忠明南路730巷15之26號,04-22605818
寵物用品,欣利杰寵物食品國際有限公司,24657483,吳芸庭,Mini手作鮮食堂,Mini手作鮮食堂,500 Taiwan 彰化縣彰化市中山路二段407號,04-25582195
寵物用品,環友寵物有限公司,53815378,鄧諺璟,環友健康購物城,陳祝靈,320 Taiwan 桃園市中壢區三光路135號2樓,03-4935835
寵物用品,何烈磐石科技股份有限公司,24644740,陳禎宜,EARTH FRIEND愛地球,陳禎宜,528 Taiwan 彰化縣芳苑鄉工業路10號,04-8951387#108
寵物用品,耆康實業有限公司,24752281,陳佳綾,綺康健康生活館,陳佳綾,114 Taiwan 台北市內湖區大湖山莊街237號4樓,02-27936645
寵物用品,郭姵均(個人),99999999,郭姵均,恰恰寵物網路舖,郭姵均,807 Taiwan 高雄市三民區民族一路710號,0927-151877
